GEO_ID,NAME,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
id,Geographic Area Name,Total,Total!!Not Hispanic or Latino,Total!!Not Hispanic or Latino!!White alone,Total!!Not Hispanic or Latino!!Black or African American alone,Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Not Hispanic or Latino!!Asian alone,Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Not Hispanic or Latino!!Some Other Race alone,Total!!Not Hispanic or Latino!!Two or More Races,Total!!Hispanic or Latino,Total!!Hispanic or Latino!!White alone,Total!!Hispanic or Latino!!Black or African American alone,Total!!Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Hispanic or Latino!!Asian alone,Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Hispanic or Latino!!Some Other Race alone,Total!!Hispanic or Latino!!Two or More Races
1400000US48121021751,"Census Tract 217.51, Denton County, Texas",4891,4597,3305,116,10,1075,4,11,76,294,226,6,1,0,0,37,24
1400000US48201431502,"Census Tract 4315.02, Harris County, Texas",3471,3161,2818,47,2,248,0,4,42,310,256,3,1,3,0,33,14
1400000US48157675300,"Census Tract 6753, Fort Bend County, Texas",6679,2005,1516,412,6,14,0,10,47,4674,2553,45,38,0,1,1888,149
1400000US48491020114,"Census Tract 201.14, Williamson County, Texas",4935,3596,3195,211,13,52,1,4,120,1339,928,22,29,0,0,277,83
1400000US48241950500,"Census Tract 9505, Jasper County, Texas",4697,4597,4121,398,23,2,0,4,49,100,65,0,0,0,0,29,6
1400000US48439106002,"Census Tract 1060.02, Tarrant County, Texas",3463,2307,166,2052,3,19,4,10,53,1156,565,35,15,0,0,516,25
1400000US48201541201,"Census Tract 5412.01, Harris County, Texas",8799,7258,5381,829,17,865,1,17,148,1541,1093,16,8,2,0,340,82
1400000US48347950200,"Census Tract 9502, Nacogdoches County, Texas",4875,4492,4112,251,34,21,3,2,69,383,154,0,24,0,0,183,22
1400000US48029160400,"Census Tract 1604, Bexar County, Texas",4557,204,182,9,2,2,0,5,4,4353,3546,6,45,4,0,680,72
1400000US48491020510,"Census Tract 205.10, Williamson County, Texas",9220,8170,5933,313,19,1641,19,26,219,1050,800,11,20,9,1,150,59
1400000US48041000604,"Census Tract 6.04, Brazos County, Texas",6182,1938,680,1179,5,12,0,12,50,4244,2247,42,44,6,1,1754,150
1400000US48371950300,"Census Tract 9503, Pecos County, Texas",3246,323,250,16,12,26,0,3,16,2923,2164,3,15,2,0,673,66
1400000US48345950100,"Census Tract 9501, Motley County, Texas",1210,1047,1013,24,8,0,0,0,2,163,102,0,2,0,0,48,11
1400000US48439113510,"Census Tract 1135.10, Tarrant County, Texas",4232,3534,1923,468,25,966,40,6,106,698,390,27,6,7,5,213,50
1400000US48201232702,"Census Tract 2327.02, Harris County, Texas",5217,1622,570,949,24,38,0,9,32,3595,2038,50,261,14,0,1036,196
1400000US48029190901,"Census Tract 1909.01, Bexar County, Texas",5322,1892,1537,184,15,76,1,10,69,3430,2362,46,31,4,3,851,133
1400000US48111950300,"Census Tract 9503, Dallam County, Texas",5248,2944,2731,81,28,37,5,17,45,2304,1420,2,41,4,1,723,113
1400000US48157671200,"Census Tract 6712, Fort Bend County, Texas",6153,4282,532,3158,12,500,4,20,56,1871,983,48,34,0,0,733,73
1400000US48113009401,"Census Tract 94.01, Dallas County, Texas",3670,1393,1207,113,9,33,1,14,16,2277,1285,13,19,0,0,864,96
1400000US48469000301,"Census Tract 3.01, Victoria County, Texas",2002,485,203,250,5,5,1,9,12,1517,961,22,36,0,0,466,32
1400000US48439100601,"Census Tract 1006.01, Tarrant County, Texas",2027,1831,1727,34,9,22,0,2,37,196,123,0,6,0,0,61,6
1400000US48077030302,"Census Tract 303.02, Clay County, Texas",2819,2745,2667,8,25,8,0,1,36,74,38,0,4,0,0,26,6
1400000US48321730100,"Census Tract 7301, Matagorda County, Texas",2679,1149,829,273,11,19,0,0,17,1530,814,14,9,0,0,645,48
1400000US48029152201,"Census Tract 1522.01, Bexar County, Texas",8089,1862,1703,75,17,29,2,9,27,6227,4789,48,66,6,2,1153,163
1400000US48029140500,"Census Tract 1405, Bexar County, Texas",4042,632,480,99,15,10,0,15,13,3410,2310,26,36,6,1,910,121
1400000US48467950500,"Census Tract 9505, Van Zandt County, Texas",4493,3991,3405,477,37,14,1,2,55,502,302,6,7,0,0,169,18
1400000US48419950600,"Census Tract 9506, Shelby County, Texas",3178,3052,2341,680,10,5,0,0,16,126,43,2,1,1,0,69,10
1400000US48055960102,"Census Tract 9601.02, Caldwell County, Texas",3840,2848,2596,192,13,17,1,1,28,992,775,4,19,0,0,172,22
1400000US48201511500,"Census Tract 5115, Harris County, Texas",6472,3494,3118,157,13,113,1,12,80,2978,1783,18,39,1,0,1004,133
1400000US48439113405,"Census Tract 1134.05, Tarrant County, Texas",5975,4582,3775,492,43,144,3,10,115,1393,851,7,7,4,2,462,60
1400000US48113016622,"Census Tract 166.22, Dallas County, Texas",3539,2839,550,2193,26,21,0,1,48,700,423,19,1,3,0,223,31
1400000US48027020401,"Census Tract 204.01, Bell County, Texas",3008,2291,1478,691,10,47,1,8,56,717,384,15,13,0,1,249,55
1400000US48469001606,"Census Tract 16.06, Victoria County, Texas",7563,5739,5165,262,24,219,1,3,65,1824,1388,12,26,3,5,336,54
1400000US48141000206,"Census Tract 2.06, El Paso County, Texas",4787,999,700,174,17,45,7,10,46,3788,2973,29,19,5,0,561,201
1400000US48133950100,"Census Tract 9501, Eastland County, Texas",2980,2518,2361,86,31,4,1,2,33,462,207,6,5,0,0,215,29
1400000US48071710200,"Census Tract 7102, Chambers County, Texas",15543,12467,11025,1039,46,176,6,16,159,3076,1497,21,41,7,1,1364,145
1400000US48203020103,"Census Tract 201.03, Harrison County, Texas",4442,4215,3262,879,15,13,0,2,44,227,68,5,1,0,0,127,26
1400000US48061012607,"Census Tract 126.07, Cameron County, Texas",2973,83,75,6,0,0,0,2,0,2890,2444,10,5,0,0,387,44
1400000US48113004300,"Census Tract 43, Dallas County, Texas",2375,403,121,244,7,24,0,0,7,1972,1153,10,23,0,0,738,48
1400000US48039663500,"Census Tract 6635, Brazoria County, Texas",5561,4007,3579,271,30,60,2,0,65,1554,1132,23,9,2,0,323,65
1400000US48439111018,"Census Tract 1110.18, Tarrant County, Texas",2219,1898,1652,145,26,40,0,5,30,321,170,4,9,1,0,123,14
1400000US48439113212,"Census Tract 1132.12, Tarrant County, Texas",4092,3583,3221,139,20,130,16,2,55,509,277,6,5,0,0,181,40
1400000US48039663700,"Census Tract 6637, Brazoria County, Texas",3471,2274,1871,276,14,45,0,9,59,1197,736,15,16,1,1,379,49
1400000US48309003801,"Census Tract 38.01, McLennan County, Texas",6582,5987,5798,55,19,34,7,5,69,595,383,1,6,0,0,151,54
1400000US48453001859,"Census Tract 18.59, Travis County, Texas",1344,1069,912,87,2,39,0,4,25,275,159,2,7,0,4,87,16
1400000US48453001826,"Census Tract 18.26, Travis County, Texas",2276,1733,1033,294,7,348,1,8,42,543,330,16,13,1,5,158,20
1400000US48277000500,"Census Tract 5, Lamar County, Texas",4115,3645,1688,1787,46,5,0,5,114,470,197,13,40,2,0,185,33
1400000US48491020707,"Census Tract 207.07, Williamson County, Texas",4509,3136,2324,538,18,131,3,11,111,1373,774,32,25,1,0,452,89
1400000US48113006301,"Census Tract 63.01, Dallas County, Texas",5879,958,418,518,9,5,0,1,7,4921,2610,33,42,0,0,2138,98
1400000US48373210102,"Census Tract 2101.02, Polk County, Texas",6526,5850,5521,140,87,20,0,1,81,676,292,2,8,5,0,309,60
1400000US48439111304,"Census Tract 1113.04, Tarrant County, Texas",6912,6288,5450,450,27,208,2,4,147,624,415,4,1,4,0,150,50
1400000US48331950500,"Census Tract 9505, Milam County, Texas",2612,2353,2123,200,8,5,0,0,17,259,145,3,1,0,0,83,27
1400000US48029110700,"Census Tract 1107, Bexar County, Texas",1398,236,152,58,12,1,0,6,7,1162,765,4,12,0,0,310,71
1400000US48141010409,"Census Tract 104.09, El Paso County, Texas",6377,234,177,19,15,0,1,14,8,6143,5878,2,30,8,0,197,28
1400000US48493000300,"Census Tract 3, Wilson County, Texas",5125,1769,1658,72,4,3,0,1,31,3356,2736,7,33,0,0,461,119
1400000US48013960401,"Census Tract 9604.01, Atascosa County, Texas",2294,653,604,15,7,3,0,6,18,1641,1256,9,6,6,0,309,55
1400000US48113019027,"Census Tract 190.27, Dallas County, Texas",4950,4157,1658,925,19,1427,1,14,113,793,380,17,14,5,1,298,78
1400000US48029151000,"Census Tract 1510, Bexar County, Texas",3365,238,200,15,9,3,0,5,6,3127,2121,14,47,1,5,865,74
1400000US48013960500,"Census Tract 9605, Atascosa County, Texas",2684,873,850,11,3,1,0,0,8,1811,1405,30,17,0,0,310,49
1400000US48439114006,"Census Tract 1140.06, Tarrant County, Texas",6556,5051,4739,96,55,58,4,3,96,1505,1008,10,10,0,0,420,57
1400000US48337950300,"Census Tract 9503, Montague County, Texas",2838,2283,2226,8,13,5,0,0,31,555,309,7,9,0,0,212,18
1400000US48005001300,"Census Tract 13, Angelina County, Texas",5181,5013,4857,85,9,11,0,0,51,168,93,4,3,5,0,48,15
1400000US48091310902,"Census Tract 3109.02, Comal County, Texas",5951,4422,4120,95,24,70,5,11,97,1529,1035,2,30,3,0,383,76
1400000US48245005400,"Census Tract 54, Jefferson County, Texas",1498,1173,52,1064,4,39,0,0,14,325,92,2,6,0,0,217,8
1400000US48439113618,"Census Tract 1136.18, Tarrant County, Texas",5600,4820,4072,373,24,152,44,10,145,780,445,6,4,1,0,269,55
1400000US48499950500,"Census Tract 9505, Wood County, Texas",2361,2204,2018,119,11,21,1,0,34,157,67,0,6,0,8,60,16
1400000US48029171802,"Census Tract 1718.02, Bexar County, Texas",6328,1140,780,252,16,42,2,8,40,5188,3389,27,52,6,6,1527,181
1400000US48201211900,"Census Tract 2119, Harris County, Texas",5225,168,124,23,6,9,0,4,2,5057,3267,25,89,2,0,1513,161
1400000US48113019100,"Census Tract 191, Dallas County, Texas",4865,4025,2640,395,24,790,5,17,154,840,457,16,22,2,0,257,86
1400000US48255970200,"Census Tract 9702, Karnes County, Texas",3899,1639,1485,122,3,2,0,3,24,2260,1448,8,16,0,0,739,49
1400000US48071710401,"Census Tract 7104.01, Chambers County, Texas",6274,4796,4189,499,24,27,0,5,52,1478,548,16,20,3,7,811,73
1400000US48029141300,"Census Tract 1413, Bexar County, Texas",5591,1919,1176,637,6,34,1,5,60,3672,2694,51,45,6,0,770,106
1400000US48027023201,"Census Tract 232.01, Bell County, Texas",2684,2266,1728,335,11,56,25,0,111,418,224,17,3,4,1,132,37
1400000US48113007909,"Census Tract 79.09, Dallas County, Texas",2049,1626,1061,233,2,296,0,4,30,423,278,6,3,0,0,125,11
1400000US48029171915,"Census Tract 1719.15, Bexar County, Texas",2284,802,494,202,12,50,1,5,38,1482,1113,14,10,9,3,275,58
1400000US48201252100,"Census Tract 2521, Harris County, Texas",1720,1167,1001,120,4,18,0,4,20,553,336,13,4,0,0,179,21
1400000US48347950502,"Census Tract 9505.02, Nacogdoches County, Texas",4706,4451,3889,316,23,150,2,5,66,255,178,5,1,5,0,51,15
1400000US48121021743,"Census Tract 217.43, Denton County, Texas",3574,1813,1294,335,6,115,2,3,58,1761,819,26,8,1,0,857,50
1400000US48485013300,"Census Tract 133, Wichita County, Texas",1375,1206,917,168,4,41,4,1,71,169,106,11,2,0,3,29,18
1400000US48157672301,"Census Tract 6723.01, Fort Bend County, Texas",7796,6197,1324,1100,17,3536,5,36,179,1599,872,23,24,9,0,549,122
1400000US48439113517,"Census Tract 1135.17, Tarrant County, Texas",3773,3089,2132,436,16,373,24,16,92,684,380,5,5,10,0,219,65
1400000US48329000100,"Census Tract 1, Midland County, Texas",5388,2355,687,1558,22,36,2,3,47,3033,2146,35,20,9,0,730,93
1400000US48145000800,"Census Tract 8, Falls County, Texas",3992,3403,2495,873,6,10,0,0,19,589,263,11,1,0,0,306,8
1400000US48439103601,"Census Tract 1036.01, Tarrant County, Texas",2800,2161,77,2045,1,5,3,1,29,639,272,7,4,0,0,313,43
1400000US48309980000,"Census Tract 9800, McLennan County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US48439110901,"Census Tract 1109.01, Tarrant County, Texas",4414,3909,3643,109,16,66,2,5,68,505,332,4,0,3,0,146,20
1400000US48201530600,"Census Tract 5306, Harris County, Texas",3612,1704,545,1103,5,18,0,6,27,1908,994,40,28,0,1,754,91
1400000US48265960100,"Census Tract 9601, Kerr County, Texas",5237,4413,4279,32,15,30,3,8,46,824,558,13,11,1,0,183,58
1400000US48355002400,"Census Tract 24, Nueces County, Texas",6457,2431,2115,129,27,52,2,41,65,4026,3210,29,30,5,0,662,90
1400000US48453000803,"Census Tract 8.03, Travis County, Texas",2429,1738,1037,592,9,45,1,3,51,691,323,24,26,4,0,278,36
1400000US48309000900,"Census Tract 9, McLennan County, Texas",4994,2906,1711,1105,10,10,1,6,63,2088,873,22,25,2,1,1062,103
1400000US48187210709,"Census Tract 2107.09, Guadalupe County, Texas",4516,3487,2907,331,12,111,9,3,114,1029,785,17,5,7,2,138,75
1400000US48175960100,"Census Tract 9601, Goliad County, Texas",4054,2850,2560,233,18,4,0,5,30,1204,806,22,18,3,2,301,52
1400000US48141002800,"Census Tract 28, El Paso County, Texas",5732,112,64,32,7,0,0,3,6,5620,4747,32,36,4,0,693,108
1400000US48029182106,"Census Tract 1821.06, Bexar County, Texas",5286,3440,3015,118,10,184,2,8,103,1846,1515,10,9,11,0,228,73
1400000US48181000303,"Census Tract 3.03, Grayson County, Texas",4478,4368,4205,6,49,17,0,0,91,110,66,1,3,0,0,27,13
1400000US48157674603,"Census Tract 6746.03, Fort Bend County, Texas",5999,4292,3045,877,13,236,0,7,114,1707,1141,29,4,4,0,436,93
1400000US48199030200,"Census Tract 302, Hardin County, Texas",5609,5318,5095,120,20,28,1,5,49,291,161,1,1,0,0,100,28
1400000US48201423201,"Census Tract 4232.01, Harris County, Texas",3233,1927,728,970,1,177,1,9,41,1306,703,27,10,0,0,495,71
1400000US48439105901,"Census Tract 1059.01, Tarrant County, Texas",3335,551,345,171,5,26,0,0,4,2784,1480,31,25,3,8,1140,97
1400000US48201530400,"Census Tract 5304, Harris County, Texas",2602,1499,121,1355,3,10,0,1,9,1103,461,10,14,0,0,586,32
1400000US48209010200,"Census Tract 102, Hays County, Texas",6030,4472,3823,372,26,115,4,10,122,1558,1030,23,16,3,3,379,104
1400000US48141010222,"Census Tract 102.22, El Paso County, Texas",2175,378,359,3,2,0,0,0,14,1797,1758,2,5,0,0,21,11
1400000US48029181724,"Census Tract 1817.24, Bexar County, Texas",4267,2153,1757,159,7,130,0,5,95,2114,1694,16,11,14,0,296,83
1400000US48441011200,"Census Tract 112, Taylor County, Texas",2777,1666,1343,228,9,18,1,1,66,1111,657,18,4,1,0,381,50
1400000US48143950100,"Census Tract 9501, Erath County, Texas",3054,2800,2708,2,36,3,0,2,49,254,134,0,11,0,0,97,12
1400000US48049950200,"Census Tract 9502, Brown County, Texas",3989,3545,3365,101,24,0,1,0,54,444,251,1,4,0,0,172,16
1400000US48231961502,"Census Tract 9615.02, Hunt County, Texas",4640,3984,3787,61,49,23,0,3,61,656,341,4,5,0,0,272,34
1400000US48479001814,"Census Tract 18.14, Webb County, Texas",6650,118,78,3,0,29,0,4,4,6532,6120,12,11,5,1,340,43
1400000US48463950500,"Census Tract 9505, Uvalde County, Texas",5875,687,622,23,11,4,0,9,18,5188,3642,24,17,1,0,1288,216
1400000US48451000801,"Census Tract 8.01, Tom Green County, Texas",4275,2766,2436,168,18,68,8,12,56,1509,1101,11,10,0,0,320,67
1400000US48453001817,"Census Tract 18.17, Travis County, Texas",3616,2963,2600,161,7,120,1,5,69,653,488,9,7,3,0,112,34
1400000US48121021730,"Census Tract 217.30, Denton County, Texas",3637,3235,2584,237,7,313,2,9,83,402,292,2,4,3,0,87,14
1400000US48157671501,"Census Tract 6715.01, Fort Bend County, Texas",7785,6932,2237,1575,16,2910,4,14,176,853,564,7,5,9,1,187,80
1400000US48039663100,"Census Tract 6631, Brazoria County, Texas",6386,5122,4211,680,13,165,0,3,50,1264,792,14,4,4,0,423,27
1400000US48167725500,"Census Tract 7255, Galveston County, Texas",1118,924,823,71,8,8,0,0,14,194,110,0,0,0,0,81,3
1400000US48113014103,"Census Tract 141.03, Dallas County, Texas",3015,1782,390,953,12,352,24,2,49,1233,651,31,22,0,3,464,62
1400000US48201521100,"Census Tract 5211, Harris County, Texas",2177,399,341,12,0,36,0,1,9,1778,823,16,19,1,4,803,112
1400000US48321730501,"Census Tract 7305.01, Matagorda County, Texas",3301,3014,2626,328,10,13,1,1,35,287,126,9,5,0,0,126,21
1400000US48085031640,"Census Tract 316.40, Collin County, Texas",7693,6942,4490,872,34,1297,3,11,235,751,529,18,5,8,2,142,47
1400000US48201531300,"Census Tract 5313, Harris County, Texas",5380,2140,1286,711,5,75,1,9,53,3240,1732,25,44,2,1,1326,110
1400000US48041002015,"Census Tract 20.15, Brazos County, Texas",8987,7150,6030,357,22,556,0,5,180,1837,1239,25,11,14,2,464,82
1400000US48215023503,"Census Tract 235.03, Hidalgo County, Texas",8478,430,376,9,3,19,0,3,20,8048,7416,5,12,1,0,549,65
1400000US48201420700,"Census Tract 4207, Harris County, Texas",3139,2864,2467,79,0,264,0,14,40,275,207,0,6,0,0,49,13
1400000US48201423100,"Census Tract 4231, Harris County, Texas",3161,982,55,889,1,19,1,5,12,2179,1051,39,20,0,0,954,115
1400000US48113000603,"Census Tract 6.03, Dallas County, Texas",3465,3033,2667,120,12,182,0,2,50,432,297,4,5,2,0,106,18
1400000US48381021604,"Census Tract 216.04, Randall County, Texas",4468,4040,3709,63,31,183,1,3,50,428,245,4,9,1,0,145,24
1400000US48113007826,"Census Tract 78.26, Dallas County, Texas",350,221,54,142,1,10,0,0,14,129,66,6,0,0,0,53,4
1400000US48029980001,"Census Tract 9800.01, Bexar County, Texas",4,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1400000US48085031643,"Census Tract 316.43, Collin County, Texas",4207,3783,2790,258,10,630,1,10,84,424,284,1,3,3,0,118,15
1400000US48499950601,"Census Tract 9506.01, Wood County, Texas",4150,3993,3030,863,13,2,1,0,84,157,96,6,5,0,0,36,14
1400000US48439121703,"Census Tract 1217.03, Tarrant County, Texas",5658,2161,979,855,25,219,5,8,70,3497,1983,32,17,2,0,1334,129
1400000US48491020315,"Census Tract 203.15, Williamson County, Texas",3686,3129,2480,134,6,411,3,4,91,557,378,3,2,1,1,124,48
1400000US48439100102,"Census Tract 1001.02, Tarrant County, Texas",4849,1691,1495,85,9,78,0,1,23,3158,1628,21,16,4,2,1359,128
1400000US48439111514,"Census Tract 1115.14, Tarrant County, Texas",6602,4574,2040,1596,12,761,16,8,141,2028,1020,28,32,16,3,806,123
1400000US48201220700,"Census Tract 2207, Harris County, Texas",6317,1835,201,1571,10,25,0,8,20,4482,2551,37,41,1,5,1635,212
1400000US48065950100,"Census Tract 9501, Carson County, Texas",2387,2244,2168,9,24,7,0,0,36,143,91,0,3,0,0,31,18
1400000US48491020112,"Census Tract 201.12, Williamson County, Texas",2847,2571,2481,33,10,22,0,1,24,276,189,0,3,0,0,81,3
1400000US48251130409,"Census Tract 1304.09, Johnson County, Texas",6414,5609,5371,100,21,15,1,5,96,805,460,4,6,8,0,310,17
1400000US48393950100,"Census Tract 9501, Roberts County, Texas",929,855,841,0,3,2,0,0,9,74,30,1,0,0,0,33,10
1400000US48457950500,"Census Tract 9505, Tyler County, Texas",3005,2946,2800,74,28,7,0,1,36,59,47,1,0,0,0,11,0
1400000US48201251502,"Census Tract 2515.02, Harris County, Texas",9419,8573,7910,221,21,252,15,30,124,846,580,10,7,3,0,205,41
1400000US48029131504,"Census Tract 1315.04, Bexar County, Texas",4113,1689,936,624,19,49,1,7,53,2424,1567,20,33,2,3,734,65
1400000US48309000598,"Census Tract 5.98, McLennan County, Texas",5593,845,471,318,10,10,0,12,24,4748,1987,38,38,0,0,2535,150
1400000US48121020601,"Census Tract 206.01, Denton County, Texas",4906,3515,2289,883,25,151,26,23,118,1391,714,20,28,3,1,565,60
1400000US48029171913,"Census Tract 1719.13, Bexar County, Texas",5322,1517,871,426,9,92,4,12,103,3805,2639,52,43,13,2,900,156
1400000US48113014002,"Census Tract 140.02, Dallas County, Texas",209,193,170,10,1,12,0,0,0,16,9,0,0,0,0,7,0
1400000US48029180702,"Census Tract 1807.02, Bexar County, Texas",6576,2458,1773,371,25,191,1,6,91,4118,2954,31,77,15,2,805,234
1400000US48439102800,"Census Tract 1028, Tarrant County, Texas",1153,1046,987,29,7,10,0,1,12,107,63,0,2,0,0,40,2
1400000US48369950300,"Census Tract 9503, Parmer County, Texas",5301,2378,2307,46,4,9,1,2,9,2923,2046,15,45,3,0,729,85
1400000US48201980100,"Census Tract 9801, Harris County, Texas",603,446,53,373,2,7,4,0,7,157,77,1,0,1,0,73,5
1400000US48213950100,"Census Tract 9501, Henderson County, Texas",6644,6345,5840,333,22,47,2,7,94,299,155,3,6,0,0,102,33
1400000US48355001300,"Census Tract 13, Nueces County, Texas",4312,271,195,48,11,2,0,3,12,4041,3290,16,29,2,0,617,87
1400000US48453002431,"Census Tract 24.31, Travis County, Texas",7110,1978,1143,632,16,98,9,5,75,5132,2559,48,84,12,0,2204,225
1400000US48479001105,"Census Tract 11.05, Webb County, Texas",2716,61,46,2,0,13,0,0,0,2655,2323,12,6,0,0,280,34
1400000US48029191810,"Census Tract 1918.10, Bexar County, Texas",5391,3715,2937,337,11,311,0,5,114,1676,1248,22,7,4,5,290,100
1400000US48121021526,"Census Tract 215.26, Denton County, Texas",6031,5577,4511,381,14,497,0,8,166,454,349,8,4,2,1,62,28
1400000US48113007601,"Census Tract 76.01, Dallas County, Texas",1901,1706,1576,20,11,65,0,5,29,195,142,0,1,0,0,38,14
1400000US48493000201,"Census Tract 2.01, Wilson County, Texas",2498,1051,999,25,2,11,0,1,13,1447,1195,1,9,4,0,210,28
1400000US48029181811,"Census Tract 1818.11, Bexar County, Texas",4034,2180,1757,136,6,212,3,1,65,1854,1379,31,12,9,0,363,60
1400000US48121021624,"Census Tract 216.24, Denton County, Texas",7187,5179,2714,792,6,1519,3,23,122,2008,836,27,19,4,0,1031,91
1400000US48085030304,"Census Tract 303.04, Collin County, Texas",2468,1969,1798,88,16,25,0,4,38,499,292,0,6,1,0,183,17
1400000US48029181730,"Census Tract 1817.30, Bexar County, Texas",3987,1537,1108,248,11,77,5,10,78,2450,1644,22,23,5,0,611,145
1400000US48085031201,"Census Tract 312.01, Collin County, Texas",4787,4164,3900,115,37,49,1,4,58,623,355,0,13,5,0,230,20
1400000US48365950500,"Census Tract 9505, Panola County, Texas",2431,2324,2133,167,6,0,0,1,17,107,45,0,0,0,0,51,11
1400000US48201542000,"Census Tract 5420, Harris County, Texas",15167,8735,5030,2149,47,1188,16,49,256,6432,3673,67,71,20,6,2240,355
1400000US48201233600,"Census Tract 2336, Harris County, Texas",2127,1601,10,1571,5,5,0,1,9,526,186,23,8,3,0,277,29
1400000US48215020802,"Census Tract 208.02, Hidalgo County, Texas",6620,1215,1101,36,11,52,0,1,14,5405,4534,24,14,4,1,709,119
1400000US48453002318,"Census Tract 23.18, Travis County, Texas",6451,2768,1386,783,16,512,3,10,58,3683,2048,49,42,4,2,1409,129
1400000US48355003204,"Census Tract 32.04, Nueces County, Texas",4318,2067,1742,130,12,141,2,8,32,2251,1797,15,8,1,12,349,69
1400000US48113012604,"Census Tract 126.04, Dallas County, Texas",5348,3234,1136,1722,8,286,4,4,74,2114,938,25,15,1,1,1036,98
1400000US48135000800,"Census Tract 8, Ector County, Texas",3528,1705,1571,52,24,27,0,3,28,1823,1275,15,37,0,0,447,49
1400000US48201450700,"Census Tract 4507, Harris County, Texas",6461,6099,5646,20,6,326,2,3,96,362,306,2,2,2,0,43,7
1400000US48201310900,"Census Tract 3109, Harris County, Texas",5770,278,161,78,6,14,2,8,9,5492,3410,44,68,9,1,1781,179
1400000US48453001822,"Census Tract 18.22, Travis County, Texas",6573,1995,1047,650,9,224,3,15,47,4578,2324,54,88,5,1,1974,132
1400000US48113007912,"Census Tract 79.12, Dallas County, Texas",1818,1536,1205,142,5,137,4,1,42,282,164,3,5,0,0,102,8
1400000US48157672601,"Census Tract 6726.01, Fort Bend County, Texas",10258,5010,1383,2463,17,982,1,21,143,5248,3041,51,26,11,1,1819,299
1400000US48201321900,"Census Tract 3219, Harris County, Texas",5855,956,861,49,6,16,0,2,22,4899,3463,31,33,3,1,1187,181
1400000US48453001833,"Census Tract 18.33, Travis County, Texas",7089,2911,1635,956,18,212,4,9,77,4178,2295,65,80,3,0,1512,223
1400000US48085031652,"Census Tract 316.52, Collin County, Texas",7269,6695,3594,551,47,2297,2,12,192,574,424,9,2,9,0,100,30
1400000US48201311000,"Census Tract 3110, Harris County, Texas",7111,198,133,36,8,9,0,7,5,6913,4305,43,55,3,9,2260,238
1400000US48439111521,"Census Tract 1115.21, Tarrant County, Texas",8270,5262,1697,2468,18,889,9,31,150,3008,1359,53,27,4,1,1437,127
1400000US48439111538,"Census Tract 1115.38, Tarrant County, Texas",5745,4127,1890,1800,18,299,10,7,103,1618,751,41,7,4,0,722,93
1400000US48491021602,"Census Tract 216.02, Williamson County, Texas",2857,1951,1851,36,5,19,0,7,33,906,613,11,11,0,0,229,42
1400000US48439106507,"Census Tract 1065.07, Tarrant County, Texas",1900,1684,1128,413,3,108,1,3,28,216,106,18,0,1,0,79,12
1400000US48085030504,"Census Tract 305.04, Collin County, Texas",2704,2434,1903,286,16,162,3,12,52,270,176,15,2,1,0,57,19
1400000US48365950300,"Census Tract 9503, Panola County, Texas",4304,3865,3059,718,11,8,0,4,65,439,189,7,1,0,0,173,69
1400000US48201453403,"Census Tract 4534.03, Harris County, Texas",3133,1962,131,1271,7,530,0,8,15,1171,630,32,11,4,4,405,85
1400000US48245002200,"Census Tract 22, Jefferson County, Texas",2574,2471,153,2275,1,2,0,3,37,103,36,8,11,0,0,39,9
1400000US48061010900,"Census Tract 109, Cameron County, Texas",1651,113,97,10,1,4,0,0,1,1538,1302,4,4,0,0,197,31
1400000US48201210700,"Census Tract 2107, Harris County, Texas",2485,594,85,489,3,3,2,1,11,1891,1108,18,22,4,1,664,74
1400000US48029181303,"Census Tract 1813.03, Bexar County, Texas",3565,2174,810,439,14,734,0,2,175,1391,964,20,10,2,0,320,75
1400000US48439110204,"Census Tract 1102.04, Tarrant County, Texas",6716,4164,3140,200,25,725,8,3,63,2552,1419,15,27,14,3,975,99
1400000US48029141101,"Census Tract 1411.01, Bexar County, Texas",4438,1324,766,503,5,26,0,12,12,3114,2375,42,25,4,0,565,103
1400000US48201532900,"Census Tract 5329, Harris County, Texas",4667,2726,271,2013,15,401,0,3,23,1941,944,21,42,0,8,864,62
1400000US48329001200,"Census Tract 12, Midland County, Texas",6228,2796,2356,289,23,38,2,14,74,3432,2029,20,22,4,1,1212,144
1400000US48201552700,"Census Tract 5527, Harris County, Texas",8092,6603,4562,928,35,923,0,17,138,1489,876,31,29,7,0,449,97
1400000US48201451601,"Census Tract 4516.01, Harris County, Texas",5886,5199,3756,252,4,1057,1,17,112,687,539,4,2,4,1,97,40
1400000US48085030515,"Census Tract 305.15, Collin County, Texas",6343,5585,4272,786,36,355,9,3,124,758,512,10,0,0,6,170,60
1400000US48245010600,"Census Tract 106, Jefferson County, Texas",5778,4889,4580,73,13,157,1,3,62,889,676,1,2,2,0,161,47
